# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
64.830164	0.896000	11.695992
64.824247	0.897000	11.709046
64.818328	0.898000	11.722099
64.812410	0.899000	11.735153
64.806491	0.900000	11.748206
64.800572	0.901000	11.761260
64.794652	0.902000	11.774313
64.788733	0.903000	11.787367
64.782812	0.904000	11.800421
64.776892	0.905000	11.813474
64.770971	0.906000	11.826528
64.765050	0.907000	11.839581
64.759128	0.908000	11.852635
64.753206	0.909000	11.865688
64.747284	0.910000	11.878742
64.741361	0.911000	11.891796
64.735438	0.912000	11.904849
64.729515	0.913000	11.917903
64.723591	0.914000	11.930956
64.717667	0.915000	11.944010
